table,year,version,row,column,level,se,state
2,2015,Final,1987,Other rural land,109.1,11.9387755102041,CT
2,2015,Final,1987,Pastureland,117.3,13.3163265306122,CT
2,2015,Final,1987,Rangeland,0,NA,CT
2,2015,Final,1987,Total rural land,2157.5,18.7755102040816,CT
2,2015,Final,1992,Cropland,213.4,17.6530612244898,CT
2,2015,Final,1992,CRP land,0,NA,CT
2,2015,Final,1992,Forest land,1686,27.7040816326531,CT
2,2015,Final,1992,Other rural land,104.5,10.6632653061224,CT
2,2015,Final,1992,Pastureland,108.2,11.2755102040816,CT
2,2015,Final,1992,Rangeland,0,NA,CT
2,2015,Final,1992,Total rural land,2112.1,18.8265306122449,CT
2,2015,Final,1997,Cropland,196,17.1938775510204,CT
2,2015,Final,1997,CRP land,0,NA,CT
2,2015,Final,1997,Forest land,1668,26.734693877551,CT
2,2015,Final,1997,Other rural land,99.4,9.38775510204082,CT
2,2015,Final,1997,Pastureland,103.1,10.6632653061224,CT
2,2015,Final,1997,Rangeland,0,NA,CT
2,2015,Final,1997,Total rural land,2066.5,17.6020408163265,CT
2,2015,Final,2002,Cropland,174.3,16.1224489795918,CT
2,2015,Final,2002,CRP land,0,NA,CT
2,2015,Final,2002,Forest land,1625.4,26.8367346938776,CT
2,2015,Final,2002,Other rural land,103,10.0510204081633,CT
2,2015,Final,2002,Pastureland,108.6,10.7142857142857,CT
2,2015,Final,2002,Rangeland,0,NA,CT
2,2015,Final,2002,Total rural land,2011.3,19.030612244898,CT
2,2015,Final,2007,Cropland,173.3,15,CT
2,2015,Final,2007,CRP land,0,NA,CT
2,2015,Final,2007,Forest land,1604.2,27.8061224489796,CT
2,2015,Final,2007,Other rural land,104.1,10.2040816326531,CT
2,2015,Final,2007,Pastureland,96.9,10.5612244897959,CT
2,2015,Final,2007,Rangeland,0,NA,CT
2,2015,Final,2007,Total rural land,1978.5,19.6428571428571,CT
2,2015,Final,2012,Cropland,172.9,17.3979591836735,CT
2,2015,Final,2012,CRP land,0,NA,CT
2,2015,Final,2012,Forest land,1597.1,28.1632653061225,CT
2,2015,Final,2012,Other rural land,100.3,11.1734693877551,CT
2,2015,Final,2012,Pastureland,97.3,10.6122448979592,CT
2,2015,Final,2012,Rangeland,0,NA,CT
2,2015,Final,2012,Total rural land,1967.6,19.5918367346939,CT
2,2015,Final,2015,Cropland,165,15.2040816326531,CT
2,2015,Final,2015,CRP land,0,NA,CT
2,2015,Final,2015,Forest land,1592.7,28.3163265306122,CT
2,2015,Final,2015,Other rural land,101.6,11.2755102040816,CT
2,2015,Final,2015,Pastureland,103,11.4285714285714,CT
2,2015,Final,2015,Rangeland,0,NA,CT
2,2015,Final,2015,Total rural land,1962.3,19.8979591836735,CT
2,2015,Final,1982,Cropland,523.3,18.5714285714286,DE
2,2015,Final,1982,CRP land,NA,NA,DE
2,2015,Final,1982,Forest land,373.7,22.0408163265306,DE
2,2015,Final,1982,Other rural land,114.9,13.3163265306122,DE
2,2015,Final,1982,Pastureland,36.3,5.56122448979592,DE
2,2015,Final,1982,Rangeland,0,NA,DE
2,2015,Final,1982,Total rural land,1048.2,13.2142857142857,DE
2,2015,Final,1987,Cropland,512.1,18.7244897959184,DE
2,2015,Final,1987,CRP land,0,NA,DE
2,2015,Final,1987,Forest land,370.1,22.8061224489796,DE
2,2015,Final,1987,Other rural land,114.3,13.1632653061224,DE
2,2015,Final,1987,Pastureland,34.7,5.35714285714286,DE
2,2015,Final,1987,Rangeland,0,NA,DE
2,2015,Final,1987,Total rural land,1031.2,14.5408163265306,DE
2,2015,Final,1992,Cropland,499.4,18.7755102040816,DE
2,2015,Final,1992,CRP land,0.8,NA,DE
2,2015,Final,1992,Forest land,364.1,21.7857142857143,DE
2,2015,Final,1992,Other rural land,117.2,12.9591836734694,DE
2,2015,Final,1992,Pastureland,32.8,4.74489795918367,DE
2,2015,Final,1992,Rangeland,0,NA,DE
2,2015,Final,1992,Total rural land,1014.3,14.8979591836735,DE
2,2015,Final,1997,Cropland,485.8,17.4489795918367,DE
2,2015,Final,1997,CRP land,0.8,NA,DE
2,2015,Final,1997,Forest land,359.8,20.3571428571429,DE
2,2015,Final,1997,Other rural land,121,13.1122448979592,DE
2,2015,Final,1997,Pastureland,25.9,3.92857142857143,DE
2,2015,Final,1997,Rangeland,0,NA,DE
2,2015,Final,1997,Total rural land,993.3,15.765306122449,DE
2,2015,Final,2002,Cropland,459.2,18.0612244897959,DE
2,2015,Final,2002,CRP land,0.9,NA,DE
2,2015,Final,2002,Forest land,350,18.9795918367347,DE
2,2015,Final,2002,Other rural land,120.8,14.234693877551,DE
2,2015,Final,2002,Pastureland,27.2,4.74489795918367,DE
2,2015,Final,2002,Rangeland,0,NA,DE
2,2015,Final,2002,Total rural land,958.1,16.734693877551,DE
2,2015,Final,2007,Cropland,418.8,17.2448979591837,DE
2,2015,Final,2007,CRP land,1.3,NA,DE
2,2015,Final,2007,Forest land,343.2,17.9591836734694,DE
2,2015,Final,2007,Other rural land,129.5,15.2551020408163,DE
2,2015,Final,2007,Pastureland,37,5.25510204081633,DE
2,2015,Final,2007,Rangeland,0,NA,DE
2,2015,Final,2007,Total rural land,929.8,18.1122448979592,DE
2,2015,Final,2012,Cropland,408.2,19.8469387755102,DE
2,2015,Final,2012,CRP land,0.4,NA,DE
2,2015,Final,2012,Forest land,344.9,19.6428571428571,DE
2,2015,Final,2012,Other rural land,123.3,14.1836734693878,DE
2,2015,Final,2012,Pastureland,39.2,6.22448979591837,DE
2,2015,Final,2012,Rangeland,0,NA,DE
2,2015,Final,2012,Total rural land,916,18.8775510204082,DE
2,2015,Final,2015,Cropland,398.9,19.8979591836735,DE
2,2015,Final,2015,CRP land,0.4,NA,DE
2,2015,Final,2015,Forest land,346.7,19.8979591836735,DE
2,2015,Final,2015,Other rural land,123,14.1836734693878,DE
2,2015,Final,2015,Pastureland,39.5,6.42857142857143,DE
2,2015,Final,2015,Rangeland,0,NA,DE
2,2015,Final,2015,Total rural land,908.5,19.5408163265306,DE
2,2015,Final,1982,Cropland,3572.7,119.489795918367,FL
2,2015,Final,1982,CRP land,NA,NA,FL
2,2015,Final,1982,Forest land,13424.1,184.489795918367,FL
2,2015,Final,1982,Other rural land,2407.5,156.020408163265,FL
2,2015,Final,1982,Pastureland,4320.3,126.632653061224,FL
2,2015,Final,1982,Rangeland,4274.8,168.979591836735,FL
2,2015,Final,1982,Total rural land,27999.4,124.183673469388,FL
2,2015,Final,1987,Cropland,3218.6,125.15306122449,FL
2,2015,Final,1987,CRP land,93.1,NA,FL
2,2015,Final,1987,Forest land,13367.1,190.30612244898,FL
2,2015,Final,1987,Other rural land,2436.4,157.908163265306,FL
2,2015,Final,1987,Pastureland,4599.2,142.091836734694,FL
2,2015,Final,1987,Rangeland,3931.4,177.244897959184,FL
2,2015,Final,1987,Total rural land,27645.8,127.397959183673,FL
2,2015,Final,1992,Cropland,3085.5,133.775510204082,FL
2,2015,Final,1992,CRP land,119.5,NA,FL
2,2015,Final,1992,Forest land,13326.3,187.295918367347,FL
2,2015,Final,1992,Other rural land,2444.8,166.071428571429,FL
2,2015,Final,1992,Pastureland,4509.8,149.591836734694,FL
2,2015,Final,1992,Rangeland,3373.9,162.5,FL
2,2015,Final,1992,Total rural land,26859.8,138.469387755102,FL
2,2015,Final,1997,Cropland,2792.9,140.969387755102,FL
2,2015,Final,1997,CRP land,120,NA,FL
2,2015,Final,1997,Forest land,13245.1,196.734693877551,FL
2,2015,Final,1997,Other rural land,2500.7,166.632653061225,FL
2,2015,Final,1997,Pastureland,4445.8,171.581632653061,FL
2,2015,Final,1997,Rangeland,3073.9,181.428571428571,FL
2,2015,Final,1997,Total rural land,26178.4,150.612244897959,FL
2,2015,Final,2002,Cropland,2873.8,147.755102040816,FL
2,2015,Final,2002,CRP land,97.2,NA,FL
2,2015,Final,2002,Forest land,13313,191.479591836735,FL
2,2015,Final,2002,Other rural land,2536.1,165.357142857143,FL
2,2015,Final,2002,Pastureland,4032.8,171.173469387755,FL
2,2015,Final,2002,Rangeland,2766.7,169.081632653061,FL
2,2015,Final,2002,Total rural land,25619.6,160.663265306122,FL
2,2015,Final,2007,Cropland,2782.7,159.948979591837,FL
2,2015,Final,2007,CRP land,78.1,NA,FL
2,2015,Final,2007,Forest land,13206.6,172.857142857143,FL
2,2015,Final,2007,Other rural land,2693.3,162.959183673469,FL
2,2015,Final,2007,Pastureland,3848.6,177.65306122449,FL
2,2015,Final,2007,Rangeland,2560.3,167.80612244898,FL
2,2015,Final,2007,Total rural land,25169.6,167.65306122449,FL
2,2015,Final,2012,Cropland,2822.2,150.15306122449,FL
2,2015,Final,2012,CRP land,45.4,NA,FL
2,2015,Final,2012,Forest land,13190.4,170.051020408163,FL
2,2015,Final,2012,Other rural land,2663.2,166.377551020408,FL
2,2015,Final,2012,Pastureland,3771.3,170.204081632653,FL
2,2015,Final,2012,Rangeland,2515.6,168.571428571429,FL
2,2015,Final,2012,Total rural land,25008.1,168.826530612245,FL
2,2015,Final,2015,Cropland,2819.9,159.030612244898,FL
2,2015,Final,2015,CRP land,34.2,NA,FL
2,2015,Final,2015,Forest land,13224.5,170.510204081633,FL
2,2015,Final,2015,Other rural land,2691.7,168.979591836735,FL
2,2015,Final,2015,Pastureland,3720.9,176.377551020408,FL
2,2015,Final,2015,Rangeland,2465,168.979591836735,FL
2,2015,Final,2015,Total rural land,24956.2,170.30612244898,FL
2,2015,Final,1982,Cropland,6599.1,106.530612244898,GA
2,2015,Final,1982,CRP land,NA,NA,GA
2,2015,Final,1982,Forest land,22056.7,197.397959183673,GA
2,2015,Final,1982,Other rural land,911.3,59.1326530612245,GA
2,2015,Final,1982,Pastureland,2952.2,86.0204081632653,GA
2,2015,Final,1982,Rangeland,0,NA,GA
2,2015,Final,1982,Total rural land,32519.3,59.3367346938776,GA
2,2015,Final,1987,Cropland,5956.4,106.071428571429,GA
2,2015,Final,1987,CRP land,299.8,NA,GA
2,2015,Final,1987,Forest land,22181,186.479591836735,GA
2,2015,Final,1987,Other rural land,885.9,57.1938775510204,GA
2,2015,Final,1987,Pastureland,2938.5,74.5408163265306,GA
2,2015,Final,1987,Rangeland,0,NA,GA
2,2015,Final,1987,Total rural land,32261.6,66.2755102040816,GA
2,2015,Final,1992,Cropland,5174.8,130.867346938776,GA
2,2015,Final,1992,CRP land,613.1,NA,GA
2,2015,Final,1992,Forest land,22056.9,199.132653061224,GA
2,2015,Final,1992,Other rural land,878.1,55.2040816326531,GA
2,2015,Final,1992,Pastureland,3048,77.6530612244898,GA
2,2015,Final,1992,Rangeland,0,NA,GA
2,2015,Final,1992,Total rural land,31770.9,72.3979591836735,GA
2,2015,Final,1997,Cropland,4748.2,96.0714285714286,GA
2,2015,Final,1997,CRP land,595.3,NA,GA
2,2015,Final,1997,Forest land,21857.5,192.65306122449,GA
2,2015,Final,1997,Other rural land,863.4,62.6530612244898,GA
2,2015,Final,1997,Pastureland,2907.2,85.6122448979592,GA
2,2015,Final,1997,Rangeland,0,NA,GA
2,2015,Final,1997,Total rural land,30971.6,80.0510204081633,GA
2,2015,Final,2002,Cropland,4457.8,105.714285714286,GA
2,2015,Final,2002,CRP land,264.4,NA,GA
2,2015,Final,2002,Forest land,22014.6,188.520408163265,GA
2,2015,Final,2002,Other rural land,863,62.1938775510204,GA
2,2015,Final,2002,Pastureland,2833.5,89.234693877551,GA
2,2015,Final,2002,Rangeland,0,NA,GA
2,2015,Final,2002,Total rural land,30433.3,97.1428571428572,GA
2,2015,Final,2007,Cropland,4251.9,131.224489795918,GA
2,2015,Final,2007,CRP land,237.3,NA,GA
2,2015,Final,2007,Forest land,21922.8,184.84693877551,GA
2,2015,Final,2007,Other rural land,910.2,64.8469387755102,GA
2,2015,Final,2007,Pastureland,2800.4,101.020408163265,GA
2,2015,Final,2007,Rangeland,0,NA,GA
2,2015,Final,2007,Total rural land,30122.6,104.642857142857,GA
2,2015,Final,2012,Cropland,4266.8,140.663265306122,GA
2,2015,Final,2012,CRP land,155,NA,GA
2,2015,Final,2012,Forest land,21870,204.336734693878,GA
2,2015,Final,2012,Other rural land,968.7,68.265306122449,GA
2,2015,Final,2012,Pastureland,2722.1,102.704081632653,GA
2,2015,Final,2012,Rangeland,0,NA,GA
2,2015,Final,2012,Total rural land,29982.6,106.989795918367,GA
2,2015,Final,2015,Cropland,4403.6,136.326530612245,GA
2,2015,Final,2015,CRP land,139.7,NA,GA
2,2015,Final,2015,Forest land,21796.7,202.551020408163,GA
2,2015,Final,2015,Other rural land,986.1,72.1938775510204,GA
2,2015,Final,2015,Pastureland,2604.2,102.857142857143,GA
2,2015,Final,2015,Rangeland,0,NA,GA
2,2015,Final,2015,Total rural land,29930.3,107.448979591837,GA
2,2015,Final,1982,Cropland,287.7,37.3469387755102,HI
2,2015,Final,1982,CRP land,NA,NA,HI
2,2015,Final,1982,Forest land,1578.1,86.4795918367347,HI
2,2015,Final,1982,Other rural land,462.2,94.7959183673469,HI
2,2015,Final,1982,Pastureland,65.3,11.5816326530612,HI
2,2015,Final,1982,Rangeland,1135.5,71.0204081632653,HI
2,2015,Final,1982,Total rural land,3528.8,16.6326530612245,HI
2,2015,Final,1987,Cropland,282.2,36.4795918367347,HI
2,2015,Final,1987,CRP land,0,NA,HI
2,2015,Final,1987,Forest land,1549.8,86.734693877551,HI
2,2015,Final,1987,Other rural land,446.4,94.6428571428571,HI
2,2015,Final,1987,Pastureland,57.4,11.4795918367347,HI
2,2015,Final,1987,Rangeland,1121.9,71.734693877551,HI
2,2015,Final,1987,Total rural land,3457.7,16.8367346938776,HI
2,2015,Final,1992,Cropland,263.4,35.5102040816327,HI
2,2015,Final,1992,CRP land,0,NA,HI
2,2015,Final,1992,Forest land,1541.7,87.3469387755102,HI
2,2015,Final,1992,Other rural land,440.4,96.3775510204082,HI
2,2015,Final,1992,Pastureland,57.7,10.7142857142857,HI
2,2015,Final,1992,Rangeland,1131.4,70.969387755102,HI
2,2015,Final,1992,Total rural land,3434.6,18.3163265306122,HI
2,2015,Final,1997,Cropland,231.7,30.1530612244898,HI
2,2015,Final,1997,CRP land,0,NA,HI
2,2015,Final,1997,Forest land,1560.8,83.469387755102,HI
2,2015,Final,1997,Other rural land,477.8,93.0102040816327,HI
2,2015,Final,1997,Pastureland,59.7,10.765306122449,HI
2,2015,Final,1997,Rangeland,1125.7,71.734693877551,HI
2,2015,Final,1997,Total rural land,3455.7,18.1122448979592,HI
2,2015,Final,2002,Cropland,150,25,HI
2,2015,Final,2002,CRP land,0,NA,HI
2,2015,Final,2002,Forest land,1557.2,85.4081632653061,HI
2,2015,Final,2002,Other rural land,481,91.9897959183673,HI
2,2015,Final,2002,Pastureland,89.6,11.3775510204082,HI
2,2015,Final,2002,Rangeland,1156.1,70.3061224489796,HI
2,2015,Final,2002,Total rural land,3433.9,19.4387755102041,HI
2,2015,Final,2007,Cropland,105,31.0714285714286,HI
2,2015,Final,2007,CRP land,0,NA,HI
2,2015,Final,2007,Forest land,1492.3,83.1632653061225,HI
2,2015,Final,2007,Other rural land,461.1,92.6530612244898,HI
2,2015,Final,2007,Pastureland,92.8,11.0204081632653,HI
2,2015,Final,2007,Rangeland,1124.1,67.5,HI
2,2015,Final,2007,Total rural land,3275.3,20.0510204081633,HI
2,2015,Final,2012,Cropland,89.3,30.4081632653061,HI
2,2015,Final,2012,CRP land,0,NA,HI
2,2015,Final,2012,Forest land,1489.5,84.9489795918367,HI
2,2015,Final,2012,Other rural land,456.9,94.9489795918367,HI
2,2015,Final,2012,Pastureland,94.5,12.2959183673469,HI
2,2015,Final,2012,Rangeland,1116.6,68.0612244897959,HI
2,2015,Final,2012,Total rural land,3246.8,20.2040816326531,HI
2,2015,Final,2015,Cropland,84.7,30.0510204081633,HI
2,2015,Final,2015,CRP land,0,NA,HI
2,2015,Final,2015,Forest land,1487.2,85.0510204081633,HI
2,2015,Final,2015,Other rural land,455.1,95.1530612244898,HI
2,2015,Final,2015,Pastureland,98.1,13.0612244897959,HI
2,2015,Final,2015,Rangeland,1115.9,67.5510204081633,HI
2,2015,Final,2015,Total rural land,3241,20.765306122449,HI
2,2015,Final,1982,Cropland,6442.4,162.397959183673,ID
2,2015,Final,1982,CRP land,NA,NA,ID
2,2015,Final,1982,Forest land,4036.4,178.928571428571,ID
2,2015,Final,1982,Other rural land,379.9,54.3877551020408,ID
2,2015,Final,1982,Pastureland,1231.7,84.2857142857143,ID
2,2015,Final,1982,Rangeland,6825.5,175.867346938776,ID
2,2015,Final,1982,Total rural land,18915.9,26.530612244898,ID
2,2015,Final,1987,Cropland,6111.9,158.520408163265,ID
2,2015,Final,1987,CRP land,444.9,NA,ID
2,2015,Final,1987,Forest land,4126.9,177.908163265306,ID
2,2015,Final,1987,Other rural land,402.5,53.5714285714286,ID
2,2015,Final,1987,Pastureland,1228,76.1224489795918,ID
2,2015,Final,1987,Rangeland,6744,170.612244897959,ID
2,2015,Final,1987,Total rural land,19058.2,27.7551020408163,ID
2,2015,Final,1992,Cropland,5658.5,160.357142857143,ID
2,2015,Final,1992,CRP land,819,NA,ID
2,2015,Final,1992,Forest land,4048.7,179.285714285714,ID
2,2015,Final,1992,Other rural land,414.3,55.4591836734694,ID
2,2015,Final,1992,Pastureland,1243.8,82.5510204081633,ID
2,2015,Final,1992,Rangeland,6711.5,172.857142857143,ID
2,2015,Final,1992,Total rural land,18895.8,30.5612244897959,ID
2,2015,Final,1997,Cropland,5537.2,159.642857142857,ID
2,2015,Final,1997,CRP land,784.2,NA,ID
2,2015,Final,1997,Forest land,4027,175.510204081633,ID
2,2015,Final,1997,Other rural land,430,56.5816326530612,ID
2,2015,Final,1997,Pastureland,1270.5,81.2244897959184,ID
2,2015,Final,1997,Rangeland,6698.4,176.377551020408,ID
2,2015,Final,1997,Total rural land,18747.3,34.030612244898,ID
2,2015,Final,2002,Cropland,5431.7,162.142857142857,ID
2,2015,Final,2002,CRP land,753.5,NA,ID
2,2015,Final,2002,Forest land,4050.1,165.510204081633,ID
2,2015,Final,2002,Other rural land,437.8,53.1122448979592,ID
2,2015,Final,2002,Pastureland,1287.2,81.8877551020408,ID
2,2015,Final,2002,Rangeland,6712.3,181.173469387755,ID
2,2015,Final,2002,Total rural land,18672.6,35.6122448979592,ID
2,2015,Final,2007,Cropland,5274.6,180.102040816327,ID
2,2015,Final,2007,CRP land,778,NA,ID
2,2015,Final,2007,Forest land,4047.9,166.428571428571,ID
2,2015,Final,2007,Other rural land,463,56.3775510204082,ID
2,2015,Final,2007,Pastureland,1318.1,95.969387755102,ID
2,2015,Final,2007,Rangeland,6724.4,191.275510204082,ID
2,2015,Final,2007,Total rural land,18606,39.3367346938775,ID
2,2015,Final,2012,Cropland,5344.7,172.65306122449,ID
2,2015,Final,2012,CRP land,528.4,NA,ID
2,2015,Final,2012,Forest land,4036.7,166.785714285714,ID
2,2015,Final,2012,Other rural land,468.1,55.7142857142857,ID
2,2015,Final,2012,Pastureland,1434.7,93.6734693877551,ID
2,2015,Final,2012,Rangeland,6766.7,192.80612244898,ID
2,2015,Final,2012,Total rural land,18579.3,39.9489795918367,ID
2,2015,Final,2015,Cropland,5390.5,174.69387755102,ID
2,2015,Final,2015,CRP land,440.7,NA,ID
2,2015,Final,2015,Forest land,4035,166.632653061225,ID
2,2015,Final,2015,Other rural land,479.3,55,ID
2,2015,Final,2015,Pastureland,1415.5,95.3571428571429,ID
2,2015,Final,2015,Rangeland,6807,191.479591836735,ID
2,2015,Final,2015,Total rural land,18568,41.4795918367347,ID
2,2015,Final,1982,Cropland,24754.4,134.030612244898,IL
2,2015,Final,1982,CRP land,NA,NA,IL
2,2015,Final,1982,Forest land,3635.8,85.4591836734694,IL
2,2015,Final,1982,Other rural land,654.7,17.7040816326531,IL
2,2015,Final,1982,Pastureland,3183.2,112.80612244898,IL
2,2015,Final,1982,Rangeland,0,NA,IL
2,2015,Final,1982,Total rural land,32228.1,64.030612244898,IL
2,2015,Final,1987,Cropland,24721.5,129.081632653061,IL
2,2015,Final,1987,CRP land,120.8,NA,IL
2,2015,Final,1987,Forest land,3662.2,83.9795918367347,IL
2,2015,Final,1987,Other rural land,656.4,18.4183673469388,IL
2,2015,Final,1987,Pastureland,2935.8,106.071428571429,IL
2,2015,Final,1987,Rangeland,0,NA,IL
2,2015,Final,1987,Total rural land,32096.7,66.4285714285714,IL
2,2015,Final,1992,Cropland,24130.7,126.173469387755,IL
2,2015,Final,1992,CRP land,710.5,NA,IL
2,2015,Final,1992,Forest land,3722.7,84.4897959183673,IL
2,2015,Final,1992,Other rural land,656,18.9285714285714,IL
2,2015,Final,1992,Pastureland,2768.4,103.877551020408,IL
2,2015,Final,1992,Rangeland,0,NA,IL
2,2015,Final,1992,Total rural land,31988.3,66.6326530612245,IL
2,2015,Final,1997,Cropland,24051.9,108.571428571429,IL
2,2015,Final,1997,CRP land,725.6,NA,IL
2,2015,Final,1997,Forest land,3814.4,81.3775510204082,IL
2,2015,Final,1997,Other rural land,643.2,23.5204081632653,IL
2,2015,Final,1997,Pastureland,2519.6,96.1734693877551,IL
2,2015,Final,1997,Rangeland,0,NA,IL
2,2015,Final,1997,Total rural land,31754.7,64.7448979591837,IL
2,2015,Final,2002,Cropland,24119.8,122.704081632653,IL
2,2015,Final,2002,CRP land,609.5,NA,IL
2,2015,Final,2002,Forest land,3944.4,85.9183673469388,IL
2,2015,Final,2002,Other rural land,659.3,24.8979591836735,IL
2,2015,Final,2002,Pastureland,2271,87.4489795918367,IL
2,2015,Final,2002,Rangeland,0,NA,IL
2,2015,Final,2002,Total rural land,31604,69.0816326530612,IL
2,2015,Final,2007,Cropland,23870.4,128.367346938776,IL
2,2015,Final,2007,CRP land,665.5,NA,IL
2,2015,Final,2007,Forest land,3978.9,85.7142857142857,IL
2,2015,Final,2007,Other rural land,682.1,28.2142857142857,IL
2,2015,Final,2007,Pastureland,2264.2,85.8673469387755,IL
2,2015,Final,2007,Rangeland,0,NA,IL
2,2015,Final,2007,Total rural land,31461.1,72.8571428571429,IL
2,2015,Final,2012,Cropland,23887.3,134.69387755102,IL
2,2015,Final,2012,CRP land,554.1,NA,IL
2,2015,Final,2012,Forest land,4031.5,85.4591836734694,IL
2,2015,Final,2012,Other rural land,689.4,29.5918367346939,IL
2,2015,Final,2012,Pastureland,2230.7,86.3775510204082,IL
2,2015,Final,2012,Rangeland,0,NA,IL
2,2015,Final,2012,Total rural land,31393,74.7448979591837,IL
2,2015,Final,2015,Cropland,23952.4,129.285714285714,IL
2,2015,Final,2015,CRP land,402,NA,IL
2,2015,Final,2015,Forest land,4072.9,88.6734693877551,IL
2,2015,Final,2015,Other rural land,706.3,28.8265306122449,IL
2,2015,Final,2015,Pastureland,2220.8,88.265306122449,IL
2,2015,Final,2015,Rangeland,0,NA,IL
2,2015,Final,2015,Total rural land,31354.4,74.6428571428572,IL
2,2015,Final,1982,Cropland,13806.7,96.6836734693878,IN
2,2015,Final,1982,CRP land,NA,NA,IN
2,2015,Final,1982,Forest land,3811.2,73.2142857142857,IN
2,2015,Final,1982,Other rural land,731,37.9081632653061,IN
